Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Revenue
2023-07-21T00:00:00.000-07:00,S001,P0014,Electronics,South,58,27,142,43.94,87.14,15,Rainy,0,88.59,Winter,2352.78
2023-07-21T00:00:00.000-07:00,S001,P0020,Clothing,West,57,38,184,44.95,76.33,5,Rainy,1,76.6,Spring,2900.54
2023-07-21T00:00:00.000-07:00,S002,P0005,Toys,East,64,19,111,28.09,48.81,5,Cloudy,1,51.16,Summer,927.39
2023-07-21T00:00:00.000-07:00,S002,P0011,Clothing,North,74,66,36,73.42,29.17,15,Cloudy,0,25.39,Spring,1925.22
2023-07-21T00:00:00.000-07:00,S002,P0015,Furniture,South,66,4,81,1.71,18.31,5,Sunny,1,22.23,Spring,73.24
2023-07-21T00:00:00.000-07:00,S003,P0002,Electronics,West,59,12,65,10.46,63.98,5,Sunny,1,59.41,Autumn,767.76
2023-07-21T00:00:00.000-07:00,S003,P0003,Clothing,South,50,4,195,-0.18,20.85,5,Sunny,0,23.77,Summer,83.4
2023-07-21T00:00:00.000-07:00,S003,P0004,Furniture,South,64,19,88,31.72,38.14,10,Snowy,0,37.95,Spring,724.66
2023-07-21T00:00:00.000-07:00,S003,P0006,Groceries,North,57,38,21,44.12,27.6,10,Rainy,1,27.56,Spring,1048.8
2023-07-21T00:00:00.000-07:00,S004,P0002,Furniture,North,91,4,171,11.73,16.57,10,Sunny,0,20.45,Spring,66.28
2023-07-21T00:00:00.000-07:00,S005,P0001,Groceries,West,75,65,125,79.81,19.14,0,Snowy,0,21.18,Summer,1244.1
2023-07-21T00:00:00.000-07:00,S005,P0019,Furniture,South,60,40,148,56.62,72.5,20,Sunny,0,76.57,Spring,2900.0
2023-07-22T00:00:00.000-07:00,S001,P0002,Clothing,South,56,21,192,37.93,85.62,5,Snowy,0,84.01,Spring,1798.02
2023-07-22T00:00:00.000-07:00,S001,P0015,Groceries,South,54,21,189,16.27,92.15,20,Rainy,0,95.54,Summer,1935.15
2023-07-22T00:00:00.000-07:00,S001,P0019,Groceries,East,95,57,74,65.61,73.91,20,Cloudy,0,77.56,Spring,4212.87
2023-07-22T00:00:00.000-07:00,S002,P0015,Electronics,North,55,40,127,38.81,72.27,0,Snowy,0,72.33,Spring,2890.8
2023-07-22T00:00:00.000-07:00,S003,P0005,Toys,West,89,61,69,74.0,75.0,0,Snowy,0,79.13,Autumn,4575.0
2023-07-22T00:00:00.000-07:00,S004,P0005,Clothing,South,88,33,36,32.86,37.92,15,Cloudy,1,33.03,Autumn,1251.36
2023-07-22T00:00:00.000-07:00,S004,P0006,Toys,West,60,42,29,55.16,17.49,20,Rainy,0,21.95,Winter,734.58
2023-07-22T00:00:00.000-07:00,S004,P0014,Electronics,West,79,35,163,45.48,17.88,20,Snowy,0,15.39,Spring,625.8
2023-07-22T00:00:00.000-07:00,S005,P0005,Clothing,West,96,77,38,89.67,14.86,20,Cloudy,0,10.28,Spring,1144.22
2023-07-22T00:00:00.000-07:00,S005,P0007,Electronics,West,93,70,191,86.3,44.41,0,Rainy,1,47.03,Spring,3108.7
2023-07-23T00:00:00.000-07:00,S001,P0008,Toys,West,97,38,161,48.08,23.11,0,Sunny,0,18.92,Spring,878.18
2023-07-23T00:00:00.000-07:00,S001,P0010,Furniture,South,92,87,182,86.29,49.49,20,Snowy,0,53.88,Summer,4305.63
2023-07-23T00:00:00.000-07:00,S003,P0001,Clothing,West,80,34,187,52.93,82.73,0,Sunny,0,81.88,Autumn,2812.82
2023-07-23T00:00:00.000-07:00,S003,P0007,Groceries,East,89,70,113,81.18,39.28,10,Snowy,1,41.78,Summer,2749.6
2023-07-23T00:00:00.000-07:00,S003,P0009,Toys,South,72,58,129,61.49,91.81,5,Sunny,0,91.98,Autumn,5324.98
2023-07-23T00:00:00.000-07:00,S003,P0013,Furniture,West,84,40,168,47.28,39.38,15,Sunny,0,35.97,Spring,1575.2
2023-07-23T00:00:00.000-07:00,S003,P0019,Furniture,South,59,50,144,49.96,39.06,5,Cloudy,0,42.71,Winter,1953.0
2023-07-23T00:00:00.000-07:00,S003,P0020,Furniture,East,85,44,168,36.93,99.01,20,Cloudy,0,103.22,Spring,4356.44
2023-07-23T00:00:00.000-07:00,S004,P0001,Groceries,East,66,62,60,65.04,10.72,15,Sunny,0,14.31,Winter,664.64
2023-07-23T00:00:00.000-07:00,S004,P0005,Furniture,West,87,82,71,78.69,11.25,20,Sunny,1,11.49,Summer,922.5
2023-07-23T00:00:00.000-07:00,S004,P0015,Furniture,South,87,4,71,10.54,62.11,10,Cloudy,0,62.94,Autumn,248.44
2023-07-23T00:00:00.000-07:00,S004,P0016,Furniture,West,56,52,82,42.68,93.03,0,Rainy,0,96.42,Spring,4837.56
2023-07-23T00:00:00.000-07:00,S004,P0018,Electronics,South,67,14,200,32.35,10.32,5,Sunny,1,14.83,Autumn,144.48
2023-07-24T00:00:00.000-07:00,S001,P0003,Groceries,North,72,59,52,69.37,14.2,0,Snowy,1,14.57,Spring,837.8
2023-07-24T00:00:00.000-07:00,S001,P0008,Furniture,West,94,87,154,90.97,21.2,15,Rainy,0,23.04,Spring,1844.4
2023-07-24T00:00:00.000-07:00,S001,P0010,Furniture,North,55,49,200,67.63,97.46,15,Cloudy,1,99.03,Winter,4775.54
2023-07-24T00:00:00.000-07:00,S002,P0002,Toys,West,69,63,151,76.91,90.73,15,Sunny,1,94.47,Summer,5715.99
2023-07-24T00:00:00.000-07:00,S002,P0006,Toys,North,84,83,116,91.48,89.67,10,Cloudy,1,86.83,Spring,7442.61
2023-07-24T00:00:00.000-07:00,S002,P0013,Toys,South,91,70,102,71.87,56.76,20,Cloudy,1,55.05,Autumn,3973.2
2023-07-24T00:00:00.000-07:00,S003,P0012,Toys,East,89,64,33,82.58,29.34,5,Cloudy,0,25.55,Autumn,1877.76
2023-07-24T00:00:00.000-07:00,S003,P0020,Toys,West,73,60,196,66.53,92.78,15,Cloudy,1,97.25,Winter,5566.8
2023-07-24T00:00:00.000-07:00,S004,P0016,Furniture,North,79,14,96,7.89,72.2,5,Snowy,0,68.07,Summer,1010.8
2023-07-24T00:00:00.000-07:00,S005,P0007,Clothing,East,54,13,87,29.04,76.95,15,Rainy,1,76.48,Spring,1000.35
2023-07-24T00:00:00.000-07:00,S005,P0011,Furniture,West,87,69,83,84.88,39.49,15,Snowy,0,43.09,Summer,2724.81
2023-07-24T00:00:00.000-07:00,S005,P0014,Furniture,East,64,29,161,34.43,17.79,15,Cloudy,0,14.4,Summer,515.91
2023-07-24T00:00:00.000-07:00,S005,P0017,Clothing,West,63,52,147,57.14,27.84,5,Sunny,1,29.76,Winter,1447.68
2023-07-25T00:00:00.000-07:00,S001,P0004,Electronics,South,54,47,36,63.67,60.56,0,Rainy,1,59.89,Winter,2846.32
2023-07-25T00:00:00.000-07:00,S001,P0019,Furniture,North,55,52,127,62.33,38.54,15,Cloudy,1,40.8,Summer,2004.08
2023-07-25T00:00:00.000-07:00,S002,P0016,Toys,South,59,11,150,29.77,58.33,5,Rainy,1,62.93,Summer,641.63
2023-07-25T00:00:00.000-07:00,S002,P0019,Toys,South,72,12,112,5.07,59.36,0,Sunny,0,60.37,Autumn,712.32
2023-07-25T00:00:00.000-07:00,S004,P0001,Furniture,West,98,67,21,63.18,54.13,15,Sunny,1,51.13,Spring,3626.71
2023-07-25T00:00:00.000-07:00,S004,P0007,Electronics,East,78,65,66,64.47,18.48,15,Sunny,1,13.97,Spring,1201.2
2023-07-25T00:00:00.000-07:00,S004,P0020,Toys,North,58,43,144,61.94,52.74,5,Sunny,1,48.13,Autumn,2267.82
2023-07-25T00:00:00.000-07:00,S005,P0006,Groceries,South,91,71,175,89.83,98.56,5,Cloudy,1,102.05,Winter,6997.76
2023-07-25T00:00:00.000-07:00,S005,P0020,Clothing,North,57,48,97,54.8,40.69,0,Cloudy,0,42.07,Spring,1953.12
2023-07-26T00:00:00.000-07:00,S001,P0009,Clothing,East,96,64,29,66.06,92.74,10,Snowy,1,92.57,Winter,5935.36
2023-07-26T00:00:00.000-07:00,S002,P0003,Toys,North,91,67,117,72.25,41.82,10,Cloudy,0,42.14,Autumn,2801.94
2023-07-26T00:00:00.000-07:00,S002,P0010,Toys,West,72,30,80,23.78,99.39,0,Cloudy,0,97.98,Summer,2981.7
2023-07-26T00:00:00.000-07:00,S002,P0015,Furniture,South,50,48,62,54.33,83.34,10,Rainy,1,84.72,Winter,4000.32
2023-07-26T00:00:00.000-07:00,S003,P0010,Toys,North,57,12,26,28.38,22.16,15,Rainy,0,22.93,Winter,265.92
2023-07-26T00:00:00.000-07:00,S003,P0014,Clothing,West,51,18,84,24.73,78.91,5,Rainy,1,78.65,Autumn,1420.38
2023-07-26T00:00:00.000-07:00,S003,P0018,Toys,North,55,47,173,65.67,46.2,15,Rainy,1,50.26,Spring,2171.4
2023-07-26T00:00:00.000-07:00,S005,P0018,Furniture,South,74,57,52,70.89,63.22,15,Rainy,0,63.51,Autumn,3603.54
2023-07-26T00:00:00.000-07:00,S005,P0020,Groceries,East,92,74,87,92.27,24.81,20,Snowy,0,22.59,Autumn,1835.94
2023-07-27T00:00:00.000-07:00,S001,P0012,Toys,South,68,52,42,66.92,90.59,10,Sunny,0,89.17,Winter,4710.68
2023-07-27T00:00:00.000-07:00,S002,P0011,Groceries,East,68,31,93,46.73,76.1,15,Cloudy,1,79.83,Winter,2359.1
2023-07-27T00:00:00.000-07:00,S002,P0014,Groceries,North,96,18,148,34.3,18.19,15,Cloudy,1,21.54,Autumn,327.42
2023-07-27T00:00:00.000-07:00,S003,P0011,Toys,East,62,38,70,32.65,63.85,20,Cloudy,0,65.02,Autumn,2426.3
2023-07-27T00:00:00.000-07:00,S003,P0019,Toys,South,59,15,57,7.19,83.77,0,Rainy,0,81.4,Spring,1256.55
2023-07-27T00:00:00.000-07:00,S004,P0001,Furniture,East,66,4,111,-1.47,93.09,20,Sunny,1,91.68,Autumn,372.36
2023-07-27T00:00:00.000-07:00,S004,P0007,Furniture,West,61,8,72,17.64,13.12,20,Rainy,1,16.81,Autumn,104.96
2023-07-27T00:00:00.000-07:00,S004,P0013,Electronics,East,64,26,192,38.44,91.38,15,Rainy,0,90.33,Summer,2375.88
2023-07-27T00:00:00.000-07:00,S004,P0014,Clothing,West,56,0,77,-8.0,84.02,15,Snowy,1,83.33,Spring,0.0
2023-07-27T00:00:00.000-07:00,S004,P0017,Clothing,North,53,17,40,11.17,45.19,15,Snowy,1,45.47,Summer,768.23
2023-07-27T00:00:00.000-07:00,S004,P0018,Furniture,South,76,67,133,68.03,33.73,15,Cloudy,0,34.4,Summer,2259.91
2023-07-27T00:00:00.000-07:00,S004,P0020,Clothing,North,62,24,199,19.1,29.36,20,Cloudy,1,27.34,Autumn,704.64
2023-07-27T00:00:00.000-07:00,S005,P0007,Toys,North,53,51,189,48.48,58.07,15,Snowy,0,57.59,Autumn,2961.57
2023-07-28T00:00:00.000-07:00,S001,P0003,Groceries,North,84,28,183,20.13,48.43,0,Sunny,1,47.53,Summer,1356.04
2023-07-28T00:00:00.000-07:00,S001,P0009,Toys,North,72,57,112,63.28,42.66,5,Snowy,0,47.48,Winter,2431.62
2023-07-28T00:00:00.000-07:00,S001,P0010,Clothing,West,55,5,121,3.47,86.86,20,Sunny,1,86.52,Winter,434.3
2023-07-28T00:00:00.000-07:00,S002,P0001,Electronics,East,82,2,172,5.75,67.44,20,Cloudy,1,71.01,Winter,134.88
2023-07-28T00:00:00.000-07:00,S002,P0002,Groceries,North,69,54,70,61.17,11.67,0,Rainy,1,11.86,Summer,630.18
2023-07-28T00:00:00.000-07:00,S002,P0013,Clothing,East,79,14,42,27.27,57.92,15,Cloudy,0,55.1,Spring,810.88
2023-07-28T00:00:00.000-07:00,S003,P0014,Electronics,North,57,20,81,31.95,99.85,20,Rainy,1,100.56,Winter,1997.0
2023-07-28T00:00:00.000-07:00,S003,P0015,Clothing,North,96,16,63,21.26,27.25,0,Snowy,0,29.64,Autumn,436.0
2023-07-28T00:00:00.000-07:00,S005,P0005,Toys,North,84,28,147,24.08,57.74,5,Rainy,0,62.61,Summer,1616.72
2023-07-29T00:00:00.000-07:00,S001,P0001,Groceries,South,76,23,45,28.32,61.42,20,Rainy,0,59.05,Summer,1412.66
2023-07-29T00:00:00.000-07:00,S001,P0002,Electronics,South,60,42,154,58.46,91.55,10,Cloudy,0,90.38,Winter,3845.1
2023-07-29T00:00:00.000-07:00,S001,P0005,Groceries,South,97,64,73,78.56,26.66,20,Cloudy,0,23.08,Autumn,1706.24
2023-07-29T00:00:00.000-07:00,S002,P0011,Groceries,West,89,61,195,71.97,49.41,0,Snowy,0,52.07,Winter,3014.01
2023-07-29T00:00:00.000-07:00,S003,P0001,Furniture,South,65,25,181,44.29,12.64,5,Rainy,0,13.46,Summer,316.0
2023-07-29T00:00:00.000-07:00,S003,P0004,Electronics,South,99,45,85,64.51,34.19,15,Snowy,1,29.4,Winter,1538.55
2023-07-29T00:00:00.000-07:00,S003,P0006,Furniture,West,92,34,160,43.56,78.63,0,Cloudy,0,80.83,Autumn,2673.42
2023-07-29T00:00:00.000-07:00,S003,P0007,Electronics,North,82,67,126,78.42,48.06,10,Sunny,0,51.38,Winter,3220.02
2023-07-29T00:00:00.000-07:00,S003,P0008,Furniture,West,54,39,112,40.65,98.42,10,Sunny,0,94.14,Winter,3838.38
2023-07-29T00:00:00.000-07:00,S004,P0003,Electronics,South,52,30,143,33.2,94.43,15,Cloudy,1,91.47,Spring,2832.9
2023-07-29T00:00:00.000-07:00,S004,P0008,Furniture,East,84,66,153,79.0,12.44,15,Snowy,1,12.88,Winter,821.04
2023-07-29T00:00:00.000-07:00,S004,P0013,Clothing,West,69,59,150,74.02,15.29,5,Snowy,1,17.6,Autumn,902.11
2023-07-29T00:00:00.000-07:00,S005,P0002,Groceries,West,80,69,163,69.3,19.06,20,Sunny,0,19.64,Autumn,1315.14
2023-07-29T00:00:00.000-07:00,S005,P0006,Toys,North,99,53,152,54.09,71.68,20,Snowy,1,73.19,Summer,3799.04
2023-07-30T00:00:00.000-07:00,S001,P0009,Groceries,West,68,51,72,68.71,55.03,15,Sunny,0,51.09,Summer,2806.53
2023-07-30T00:00:00.000-07:00,S001,P0020,Clothing,West,77,49,197,61.87,39.76,5,Sunny,1,39.8,Winter,1948.24
2023-07-30T00:00:00.000-07:00,S002,P0003,Clothing,West,75,10,157,7.75,78.21,10,Cloudy,1,77.87,Spring,782.1
2023-07-30T00:00:00.000-07:00,S002,P0006,Groceries,West,69,25,177,20.93,48.92,5,Cloudy,0,49.42,Spring,1223.0
2023-07-30T00:00:00.000-07:00,S002,P0015,Electronics,North,75,19,25,32.18,97.2,10,Cloudy,0,95.42,Autumn,1846.8
2023-07-30T00:00:00.000-07:00,S002,P0019,Electronics,South,72,49,163,44.01,34.95,20,Cloudy,1,31.93,Winter,1712.55
2023-07-30T00:00:00.000-07:00,S003,P0007,Electronics,East,58,37,65,39.13,75.14,15,Sunny,0,72.24,Summer,2780.18
2023-07-30T00:00:00.000-07:00,S003,P0010,Toys,South,89,56,134,72.62,73.75,20,Sunny,0,74.42,Winter,4130.0
2023-07-30T00:00:00.000-07:00,S004,P0002,Furniture,West,53,18,47,14.45,76.38,5,Sunny,1,75.85,Autumn,1374.84
2023-07-30T00:00:00.000-07:00,S004,P0006,Groceries,East,50,48,190,62.92,22.19,10,Snowy,1,24.17,Winter,1065.12
2023-07-30T00:00:00.000-07:00,S004,P0009,Toys,South,88,52,80,53.99,38.85,0,Rainy,1,41.61,Winter,2020.2
2023-07-30T00:00:00.000-07:00,S005,P0020,Furniture,South,85,65,184,76.89,27.51,20,Sunny,0,29.18,Winter,1788.15
2023-07-31T00:00:00.000-07:00,S001,P0001,Clothing,West,94,6,135,25.7,38.26,0,Sunny,1,38.44,Spring,229.56
2023-07-31T00:00:00.000-07:00,S001,P0004,Electronics,South,97,83,58,99.66,30.31,15,Cloudy,0,30.03,Summer,2515.73
2023-07-31T00:00:00.000-07:00,S001,P0005,Furniture,West,69,11,103,17.39,26.4,15,Cloudy,0,26.92,Autumn,290.4
2023-07-31T00:00:00.000-07:00,S001,P0007,Toys,South,94,38,100,28.07,49.58,5,Snowy,0,48.95,Summer,1884.04
2023-07-31T00:00:00.000-07:00,S001,P0013,Toys,North,62,60,117,78.4,54.66,20,Cloudy,0,53.19,Autumn,3279.6
2023-07-31T00:00:00.000-07:00,S001,P0017,Clothing,West,82,57,27,69.37,19.85,5,Snowy,1,24.43,Winter,1131.45
2023-07-31T00:00:00.000-07:00,S002,P0019,Groceries,East,72,19,92,9.43,36.57,5,Cloudy,1,35.75,Spring,694.83
2023-07-31T00:00:00.000-07:00,S002,P0020,Groceries,West,53,47,120,61.98,71.86,15,Snowy,0,73.43,Autumn,3377.42
2023-07-31T00:00:00.000-07:00,S004,P0012,Toys,East,78,20,33,27.71,22.18,10,Rainy,1,20.43,Summer,443.6
2023-07-31T00:00:00.000-07:00,S005,P0013,Clothing,East,87,36,114,51.11,61.73,5,Cloudy,1,59.07,Spring,2222.28
2023-08-01T00:00:00.000-07:00,S001,P0005,Clothing,West,83,61,133,58.24,40.79,20,Rainy,1,44.58,Autumn,2488.19
2023-08-01T00:00:00.000-07:00,S001,P0007,Electronics,West,90,45,21,43.85,93.02,0,Cloudy,1,96.51,Spring,4185.9
2023-08-01T00:00:00.000-07:00,S001,P0011,Groceries,South,88,39,52,55.39,47.87,0,Cloudy,0,48.74,Spring,1866.93
2023-08-01T00:00:00.000-07:00,S001,P0014,Clothing,North,83,37,51,34.79,95.27,5,Rainy,1,93.05,Spring,3524.99
2023-08-01T00:00:00.000-07:00,S002,P0003,Clothing,East,67,59,121,64.0,29.98,15,Snowy,1,28.98,Winter,1768.82
2023-08-01T00:00:00.000-07:00,S002,P0009,Groceries,North,76,53,146,67.23,49.94,10,Cloudy,1,45.47,Winter,2646.82
2023-08-01T00:00:00.000-07:00,S002,P0014,Electronics,South,91,42,159,56.81,21.29,20,Cloudy,0,16.86,Autumn,894.18
2023-08-01T00:00:00.000-07:00,S002,P0018,Electronics,North,71,10,169,23.55,22.03,20,Sunny,1,18.58,Autumn,220.3
2023-08-01T00:00:00.000-07:00,S003,P0001,Toys,North,61,20,121,25.55,28.39,15,Cloudy,0,29.91,Summer,567.8
2023-08-01T00:00:00.000-07:00,S003,P0002,Groceries,North,68,65,73,65.04,31.33,15,Cloudy,0,31.67,Summer,2036.45
2023-08-01T00:00:00.000-07:00,S003,P0019,Furniture,North,52,9,32,22.1,67.16,0,Snowy,0,62.31,Winter,604.44
2023-08-01T00:00:00.000-07:00,S004,P0002,Furniture,West,51,42,184,52.64,91.51,15,Snowy,1,86.72,Summer,3843.42
2023-08-01T00:00:00.000-07:00,S004,P0011,Electronics,East,82,29,190,36.38,99.32,5,Rainy,0,102.59,Summer,2880.28
2023-08-01T00:00:00.000-07:00,S004,P0012,Furniture,South,77,40,118,46.12,21.95,20,Snowy,1,26.54,Winter,878.0
2023-08-01T00:00:00.000-07:00,S004,P0015,Furniture,West,65,14,171,11.86,65.04,10,Sunny,0,65.97,Summer,910.56
2023-08-01T00:00:00.000-07:00,S005,P0005,Groceries,North,93,70,170,85.51,16.8,15,Sunny,1,16.56,Spring,1176.0
2023-08-02T00:00:00.000-07:00,S001,P0004,Furniture,South,68,38,33,35.01,93.05,10,Cloudy,1,94.63,Winter,3535.9
2023-08-02T00:00:00.000-07:00,S001,P0008,Groceries,East,74,15,90,9.04,65.52,0,Rainy,1,61.95,Winter,982.8
2023-08-02T00:00:00.000-07:00,S001,P0016,Clothing,West,91,58,137,69.01,18.57,15,Sunny,1,17.32,Summer,1077.06
2023-08-02T00:00:00.000-07:00,S002,P0004,Furniture,North,96,31,175,41.41,84.03,5,Sunny,0,80.35,Winter,2604.93
2023-08-02T00:00:00.000-07:00,S003,P0007,Electronics,East,64,26,198,38.69,18.72,5,Snowy,1,19.9,Winter,486.72
2023-08-02T00:00:00.000-07:00,S004,P0001,Electronics,West,71,38,136,35.73,63.43,20,Cloudy,0,59.18,Autumn,2410.34
2023-08-02T00:00:00.000-07:00,S004,P0012,Furniture,West,57,10,153,24.58,87.48,15,Rainy,1,86.87,Winter,874.8
2023-08-02T00:00:00.000-07:00,S004,P0014,Furniture,East,71,1,168,-6.78,39.05,20,Cloudy,1,34.11,Autumn,39.05
2023-08-02T00:00:00.000-07:00,S005,P0014,Furniture,North,57,2,110,-7.07,16.37,5,Sunny,0,12.02,Summer,32.74
2023-08-02T00:00:00.000-07:00,S005,P0015,Furniture,North,70,32,126,38.42,91.68,5,Snowy,0,95.41,Spring,2933.76
2023-08-02T00:00:00.000-07:00,S005,P0019,Toys,East,53,52,43,67.02,41.93,5,Sunny,1,46.63,Winter,2180.36
2023-08-02T00:00:00.000-07:00,S005,P0020,Groceries,South,72,11,89,7.7,61.05,15,Rainy,0,57.86,Spring,671.55
2023-08-03T00:00:00.000-07:00,S001,P0003,Clothing,West,82,41,187,57.51,50.46,0,Cloudy,1,50.68,Summer,2068.86
2023-08-03T00:00:00.000-07:00,S001,P0008,Furniture,East,71,29,150,26.83,11.42,5,Cloudy,1,10.92,Winter,331.18
2023-08-03T00:00:00.000-07:00,S002,P0003,Toys,East,92,42,58,39.21,89.65,5,Rainy,0,92.48,Spring,3765.3
2023-08-03T00:00:00.000-07:00,S002,P0004,Furniture,South,93,28,61,42.63,49.47,10,Sunny,1,44.68,Winter,1385.16
2023-08-03T00:00:00.000-07:00,S002,P0009,Toys,West,64,30,55,23.01,85.47,20,Rainy,0,81.22,Autumn,2564.1
2023-08-03T00:00:00.000-07:00,S002,P0010,Furniture,North,66,44,110,38.02,91.77,5,Cloudy,1,92.84,Autumn,4037.88
2023-08-03T00:00:00.000-07:00,S003,P0003,Groceries,North,92,56,49,74.15,95.66,0,Cloudy,1,99.94,Summer,5356.96
2023-08-03T00:00:00.000-07:00,S003,P0009,Groceries,West,62,50,117,47.58,44.78,10,Rainy,1,43.13,Summer,2239.0
2023-08-03T00:00:00.000-07:00,S003,P0013,Toys,South,54,12,153,26.9,62.47,10,Cloudy,0,67.31,Autumn,749.64
2023-08-03T00:00:00.000-07:00,S003,P0016,Toys,West,90,66,199,67.81,82.86,15,Rainy,1,83.21,Spring,5468.76
2023-08-03T00:00:00.000-07:00,S004,P0002,Clothing,South,83,77,71,80.88,95.85,5,Cloudy,1,91.8,Spring,7380.45
2023-08-03T00:00:00.000-07:00,S004,P0003,Electronics,East,57,45,198,52.5,96.51,0,Rainy,1,91.77,Autumn,4342.95
2023-08-03T00:00:00.000-07:00,S004,P0008,Groceries,North,75,60,115,54.55,48.86,20,Rainy,1,43.86,Autumn,2931.6
2023-08-03T00:00:00.000-07:00,S004,P0011,Electronics,South,98,77,124,95.14,92.07,0,Snowy,0,91.82,Spring,7089.39
2023-08-03T00:00:00.000-07:00,S005,P0007,Groceries,North,82,78,41,93.04,40.55,0,Snowy,0,36.76,Winter,3162.9
2023-08-03T00:00:00.000-07:00,S005,P0017,Furniture,South,72,3,182,6.73,53.12,0,Rainy,0,57.94,Autumn,159.36
2023-08-04T00:00:00.000-07:00,S001,P0001,Furniture,East,65,55,26,65.0,18.7,0,Sunny,0,15.52,Autumn,1028.5
2023-08-04T00:00:00.000-07:00,S001,P0012,Clothing,North,61,49,98,52.45,52.11,5,Sunny,0,51.9,Summer,2553.39
2023-08-04T00:00:00.000-07:00,S001,P0015,Groceries,South,58,36,103,31.74,77.33,20,Sunny,0,77.64,Summer,2783.88
2023-08-04T00:00:00.000-07:00,S002,P0006,Clothing,West,50,40,87,40.46,86.0,15,Cloudy,0,84.97,Spring,3440.0
2023-08-04T00:00:00.000-07:00,S002,P0018,Furniture,West,78,47,39,50.49,31.1,15,Rainy,1,34.36,Autumn,1461.7
2023-08-04T00:00:00.000-07:00,S002,P0019,Furniture,South,68,37,37,35.37,21.5,20,Rainy,1,18.56,Spring,795.5
2023-08-04T00:00:00.000-07:00,S003,P0004,Furniture,West,86,86,186,100.98,99.17,0,Snowy,1,95.61,Winter,8528.62
2023-08-04T00:00:00.000-07:00,S003,P0010,Clothing,West,72,9,32,14.79,48.55,5,Rainy,0,51.32,Spring,436.95
2023-08-04T00:00:00.000-07:00,S003,P0016,Toys,East,89,25,175,42.71,12.85,0,Cloudy,0,12.95,Summer,321.25
2023-08-04T00:00:00.000-07:00,S003,P0020,Clothing,North,97,12,84,9.67,31.52,20,Snowy,0,32.24,Spring,378.24
2023-08-04T00:00:00.000-07:00,S004,P0006,Clothing,West,55,30,141,46.91,34.68,20,Cloudy,1,31.95,Summer,1040.4
2023-08-04T00:00:00.000-07:00,S004,P0017,Groceries,East,76,34,56,51.65,78.72,0,Rainy,0,78.75,Summer,2676.48
2023-08-04T00:00:00.000-07:00,S005,P0004,Toys,West,68,22,50,16.85,47.69,15,Snowy,0,43.41,Autumn,1049.18
2023-08-04T00:00:00.000-07:00,S005,P0013,Groceries,East,76,67,154,83.3,75.12,5,Rainy,1,79.74,Winter,5033.04
2023-08-04T00:00:00.000-07:00,S005,P0014,Groceries,North,80,55,146,49.13,94.4,20,Rainy,0,98.86,Autumn,5192.0
2023-08-04T00:00:00.000-07:00,S005,P0019,Electronics,West,76,74,42,70.31,99.36,20,Sunny,1,101.92,Summer,7352.64
2023-08-05T00:00:00.000-07:00,S002,P0003,Furniture,South,63,13,37,25.22,15.6,0,Cloudy,1,12.19,Summer,202.8
2023-08-05T00:00:00.000-07:00,S002,P0011,Furniture,East,56,12,175,19.07,23.41,0,Sunny,1,20.2,Summer,280.92
2023-08-05T00:00:00.000-07:00,S003,P0005,Furniture,East,81,2,164,6.27,29.78,20,Sunny,0,33.64,Winter,59.56
2023-08-05T00:00:00.000-07:00,S003,P0008,Electronics,South,96,69,63,85.01,91.64,15,Rainy,1,95.37,Winter,6323.16
2023-08-05T00:00:00.000-07:00,S003,P0018,Electronics,West,71,28,36,43.55,31.16,15,Snowy,0,35.74,Autumn,872.48
2023-08-05T00:00:00.000-07:00,S004,P0004,Clothing,East,95,46,27,49.56,33.22,10,Rainy,1,32.32,Summer,1528.12
2023-08-05T00:00:00.000-07:00,S004,P0009,Electronics,West,61,42,198,37.61,74.23,15,Sunny,1,71.97,Summer,3117.66
2023-08-05T00:00:00.000-07:00,S004,P0016,Clothing,South,54,42,167,58.96,23.07,5,Cloudy,0,25.79,Spring,968.94
2023-08-05T00:00:00.000-07:00,S005,P0001,Furniture,North,89,89,69,94.94,33.7,20,Sunny,1,35.96,Winter,2999.3
2023-08-05T00:00:00.000-07:00,S005,P0002,Furniture,East,97,71,47,61.23,75.48,0,Cloudy,0,73.2,Autumn,5359.08
2023-08-05T00:00:00.000-07:00,S005,P0003,Groceries,North,50,8,192,10.73,99.99,10,Rainy,1,96.4,Autumn,799.92
2023-08-05T00:00:00.000-07:00,S005,P0004,Furniture,East,69,4,172,5.54,67.9,10,Cloudy,1,72.0,Summer,271.6
2023-08-05T00:00:00.000-07:00,S005,P0014,Toys,North,70,56,109,72.31,21.78,5,Snowy,1,22.3,Winter,1219.68
2023-08-05T00:00:00.000-07:00,S005,P0019,Furniture,West,58,44,104,44.17,46.08,5,Snowy,1,47.15,Spring,2027.52
2023-08-06T00:00:00.000-07:00,S001,P0015,Electronics,West,95,31,90,32.79,75.1,10,Sunny,0,77.37,Summer,2328.1
2023-08-06T00:00:00.000-07:00,S001,P0018,Toys,North,72,7,111,24.37,64.25,20,Rainy,0,68.77,Spring,449.75
2023-08-06T00:00:00.000-07:00,S001,P0020,Groceries,North,54,20,158,28.15,97.92,15,Cloudy,1,99.92,Autumn,1958.4
